resultId,raceId,driverId,constructorId,number,grid,position,points,laps,milliseconds,rank,fastestLapSpeed,year,round,circuitId,race_name,code,nationality,driver_name,team,team_nationality,circuit_name,country,lat,lng,status,positions_gained,top3,finished,num_stops,total_pit_time,fastest_pit,driver_age,pit_lane_start,pit_time_outlier,team_rank
21478,870,811,3,19,9,7.0,6.0,69,6099402,16,182.863,2020.0,12.0,1.0,Portugal Grand Prix,RUS,British,George Russell,Williams,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,2.0,0,1,0,0.0,0.0,22.0,0,0,7.0
21479,870,17,9,2,11,8.0,4.0,69,6099961,3,184.674,2020.0,12.0,1.0,Portugal Grand Prix,RIC,Australian,Daniel Ricciardo,Force India,Indian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,3.0,0,1,0,0.0,0.0,31.0,0,0,2.0
21480,870,13,6,6,7,9.0,2.0,69,6103853,11,183.561,2020.0,12.0,1.0,Portugal Grand Prix,,,,Renault,French,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,-2.0,0,1,0,0.0,0.0,,0,0,4.0
21481,870,3,131,8,13,10.0,1.0,69,6116737,9,183.753,2020.0,12.0,1.0,Portugal Grand Prix,ROS,German,Nico Rosberg,Mercedes,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,3.0,0,1,0,0.0,0.0,35.0,0,0,3.0
21482,870,807,10,12,10,11.0,0.0,69,6122786,15,183.235,2020.0,12.0,1.0,Portugal Grand Prix,VER,Dutch,Max Verstappen,BMW Sauber,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,-1.0,0,1,0,0.0,0.0,23.0,0,0,6.0
21483,870,814,10,11,12,12.0,0.0,69,6128390,12,183.441,2020.0,12.0,1.0,Portugal Grand Prix,,,,BMW Sauber,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,0.0,0,1,0,0.0,0.0,,0,0,6.0
21484,870,813,3,18,8,13.0,0.0,69,6129109,5,183.983,2020.0,12.0,1.0,Portugal Grand Prix,PIA,Australian,Oscar Piastri,Williams,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,-5.0,0,1,0,0.0,0.0,19.0,0,0,7.0
21485,870,815,15,15,14,14.0,0.0,69,6129997,2,185.073,2020.0,12.0,1.0,Portugal Grand Prix,STR,Canadian,Lance Stroll,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,0.0,0,1,0,0.0,0.0,22.0,0,0,
21486,870,817,5,16,18,15.0,0.0,68,\N,17,182.313,2020.0,12.0,1.0,Portugal Grand Prix,HUL,German,Nico Hülkenberg,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,3.0,0,0,0,0.0,0.0,33.0,0,0,8.0
21487,870,818,5,17,16,16.0,0.0,68,\N,14,183.260,2020.0,12.0,1.0,Portugal Grand Prix,,,,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,0.0,0,0,0,0.0,0.0,,0,0,8.0
21488,870,5,207,20,19,17.0,0.0,68,\N,18,182.130,2020.0,12.0,1.0,Portugal Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,2.0,0,0,0,0.0,0.0,,0,0,
21489,870,155,15,14,15,18.0,0.0,67,\N,8,183.936,2020.0,12.0,1.0,Portugal Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+2 Laps,-3.0,0,0,0,0.0,0.0,,0,0,
21490,870,808,207,21,20,19.0,0.0,67,\N,20,179.981,2020.0,12.0,1.0,Portugal Grand Prix,LEC,Monegasque,Charles Leclerc,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+2 Laps,1.0,0,0,0,0.0,0.0,23.0,0,0,
21491,870,819,206,25,21,20.0,0.0,67,\N,22,177.754,2020.0,12.0,1.0,Portugal Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+2 Laps,1.0,0,0,0,0.0,0.0,,0,0,
21492,870,10,206,24,22,21.0,0.0,66,\N,21,178.316,2020.0,12.0,1.0,Portugal Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,1.0,0,0,0,0.0,0.0,,0,0,
21493,870,37,164,22,23,22.0,0.0,66,\N,23,177.678,2020.0,12.0,1.0,Portugal Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,1.0,0,0,0,0.0,0.0,,0,0,
21494,870,39,164,23,24,,0.0,60,\N,24,176.207,2020.0,12.0,1.0,Portugal Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,,0,0,0,0.0,0.0,,0,0,
21495,870,30,131,7,17,,0.0,58,\N,19,181.746,2020.0,12.0,1.0,Portugal Grand Prix,VET,German,Sebastian Vettel,Mercedes,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,,0,0,0,0.0,0.0,33.0,0,0,3.0
21496,871,18,1,3,1,1.0,25.0,44,5348530,10,220.611,2020.0,13.0,1.0,Imola Grand Prix,,,,McLaren,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,0.0,1,1,0,0.0,0.0,,0,0,5.0
21497,871,20,9,1,10,2.0,18.0,44,5362154,9,220.795,2020.0,13.0,1.0,Imola Grand Prix,BOT,Finnish,Valtteri Bottas,Force India,Indian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,8.0,1,1,0,0.0,0.0,31.0,0,0,2.0
21498,871,8,208,9,3,3.0,15.0,44,5373864,5,221.879,2020.0,13.0,1.0,Imola Grand Prix,RAI,Finnish,Kimi Räikkönen,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,0.0,1,1,0,0.0,0.0,41.0,0,0,
21499,871,807,10,12,11,4.0,12.0,44,5376373,6,221.645,2020.0,13.0,1.0,Imola Grand Prix,VER,Dutch,Max Verstappen,BMW Sauber,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,7.0,0,1,0,0.0,0.0,23.0,0,0,6.0
21500,871,13,6,6,14,5.0,10.0,44,5378375,3,222.223,2020.0,13.0,1.0,Imola Grand Prix,,,,Renault,French,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,9.0,0,1,0,0.0,0.0,,0,0,4.0
21501,871,17,9,2,12,6.0,8.0,44,5379774,7,221.629,2020.0,13.0,1.0,Imola Grand Prix,RIC,Australian,Daniel Ricciardo,Force India,Indian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,6.0,0,1,0,0.0,0.0,31.0,0,0,2.0
21502,871,30,131,7,13,7.0,6.0,44,5401904,4,222.139,2020.0,13.0,1.0,Imola Grand Prix,VET,German,Sebastian Vettel,Mercedes,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,6.0,0,1,0,0.0,0.0,33.0,0,0,3.0
21503,871,818,5,17,15,8.0,4.0,44,5407395,8,221.188,2020.0,13.0,1.0,Imola Grand Prix,,,,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,7.0,0,1,0,0.0,0.0,,0,0,8.0
21504,871,817,5,16,16,9.0,2.0,44,5411512,12,220.011,2020.0,13.0,1.0,Imola Grand Prix,HUL,German,Nico Hülkenberg,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,7.0,0,1,0,0.0,0.0,33.0,0,0,8.0
21505,871,814,10,11,9,10.0,1.0,44,5412313,11,220.093,2020.0,13.0,1.0,Imola Grand Prix,,,,BMW Sauber,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,-1.0,0,1,0,0.0,0.0,,0,0,6.0
21506,871,3,131,8,23,11.0,0.0,44,5413641,2,222.992,2020.0,13.0,1.0,Imola Grand Prix,ROS,German,Nico Rosberg,Mercedes,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,12.0,0,1,0,0.0,0.0,35.0,0,0,3.0
21507,871,811,3,19,17,12.0,0.0,44,5420059,1,223.488,2020.0,13.0,1.0,Imola Grand Prix,RUS,British,George Russell,Williams,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,5.0,0,1,0,0.0,0.0,22.0,0,0,7.0
21508,871,155,15,14,2,13.0,0.0,44,5464649,13,218.121,2020.0,13.0,1.0,Imola Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,-11.0,0,1,0,0.0,0.0,,0,0,
21509,871,808,207,21,19,14.0,0.0,43,\N,15,215.985,2020.0,13.0,1.0,Imola Grand Prix,LEC,Monegasque,Charles Leclerc,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,5.0,0,0,0,0.0,0.0,23.0,0,0,
21510,871,10,206,24,20,15.0,0.0,43,\N,16,215.588,2020.0,13.0,1.0,Imola Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,5.0,0,0,0,0.0,0.0,,0,0,
21511,871,819,206,25,22,16.0,0.0,43,\N,18,213.791,2020.0,13.0,1.0,Imola Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,6.0,0,0,0,0.0,0.0,,0,0,
21512,871,5,207,20,18,17.0,0.0,43,\N,14,216.479,2020.0,13.0,1.0,Imola Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,1.0,0,0,0,0.0,0.0,,0,0,
21513,871,37,164,22,21,18.0,0.0,43,\N,17,214.929,2020.0,13.0,1.0,Imola Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,3.0,0,0,0,0.0,0.0,,0,0,
21514,871,39,164,23,24,,0.0,29,\N,19,211.684,2020.0,13.0,1.0,Imola Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Brakes,,0,0,0,0.0,0.0,,0,0,
21515,871,813,3,18,6,,0.0,4,\N,20,143.116,2020.0,13.0,1.0,Imola Grand Prix,PIA,Australian,Oscar Piastri,Williams,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Collision,,0,0,0,0.0,0.0,19.0,0,0,7.0
21516,871,815,15,15,4,,0.0,0,\N,0,\N,2020.0,13.0,1.0,Imola Grand Prix,STR,Canadian,Lance Stroll,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Collision,,0,0,0,0.0,0.0,22.0,0,0,
21517,871,4,6,5,5,,0.0,0,\N,0,\N,2020.0,13.0,1.0,Imola Grand Prix,ALO,Spanish,Fernando Alonso,Renault,French,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Collision,,0,0,0,0.0,0.0,39.0,0,0,4.0
21518,871,1,1,4,7,,0.0,0,\N,0,\N,2020.0,13.0,1.0,Imola Grand Prix,HAM,British,Lewis Hamilton,McLaren,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Collision,,0,0,0,0.0,0.0,35.0,0,0,5.0
21519,871,154,208,10,8,,0.0,0,\N,0,\N,2020.0,13.0,1.0,Imola Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Collision,,0,0,0,0.0,0.0,,0,0,
21520,872,1,1,4,1,1.0,25.0,53,4781221,5,235.841,2020.0,14.0,1.0,Turkey Grand Prix,HAM,British,Lewis Hamilton,McLaren,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,0.0,1,1,0,0.0,0.0,35.0,0,0,5.0
21521,872,815,15,15,12,2.0,18.0,53,4785577,2,238.171,2020.0,14.0,1.0,Turkey Grand Prix,STR,Canadian,Lance Stroll,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,10.0,1,1,0,0.0,0.0,22.0,0,0,
21522,872,4,6,5,10,3.0,15.0,53,4801815,11,234.758,2020.0,14.0,1.0,Turkey Grand Prix,ALO,Spanish,Fernando Alonso,Renault,French,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,7.0,1,1,0,0.0,0.0,39.0,0,0,4.0
21523,872,13,6,6,3,4.0,12.0,53,4810888,12,234.550,2020.0,14.0,1.0,Turkey Grand Prix,,,,Renault,French,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,-1.0,0,1,0,0.0,0.0,,0,0,4.0
21524,872,8,208,9,7,5.0,10.0,53,4812102,17,234.036,2020.0,14.0,1.0,Turkey Grand Prix,RAI,Finnish,Kimi Räikkönen,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,2.0,0,1,0,0.0,0.0,41.0,0,0,
21525,872,30,131,7,4,6.0,8.0,53,4812480,3,237.748,2020.0,14.0,1.0,Turkey Grand Prix,VET,German,Sebastian Vettel,Mercedes,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,-2.0,0,1,0,0.0,0.0,33.0,0,0,3.0
21526,872,3,131,8,6,7.0,6.0,53,4814771,1,239.053,2020.0,14.0,1.0,Turkey Grand Prix,ROS,German,Nico Rosberg,Mercedes,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,-1.0,0,1,0,0.0,0.0,35.0,0,0,3.0
21527,872,814,10,11,9,8.0,4.0,53,4822278,16,234.144,2020.0,14.0,1.0,Turkey Grand Prix,,,,BMW Sauber,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,1.0,0,1,0,0.0,0.0,,0,0,6.0
21528,872,155,15,14,8,9.0,2.0,53,4825119,14,234.239,2020.0,14.0,1.0,Turkey Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,-1.0,0,1,0,0.0,0.0,,0,0,
21529,872,811,3,19,13,10.0,1.0,53,4829365,10,235.004,2020.0,14.0,1.0,Turkey Grand Prix,RUS,British,George Russell,Williams,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,3.0,0,1,0,0.0,0.0,22.0,0,0,7.0
21530,872,813,3,18,22,11.0,0.0,53,4829903,4,236.843,2020.0,14.0,1.0,Turkey Grand Prix,PIA,Australian,Oscar Piastri,Williams,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,11.0,0,1,0,0.0,0.0,19.0,0,0,7.0
21531,872,817,5,16,14,12.0,0.0,53,4831537,7,235.325,2020.0,14.0,1.0,Turkey Grand Prix,HUL,German,Nico Hülkenberg,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,2.0,0,1,0,0.0,0.0,33.0,0,0,8.0
21532,872,816,208,10,15,13.0,0.0,53,4857082,8,235.177,2020.0,14.0,1.0,Turkey Grand Prix,TSU,Japanese,Yuki Tsunoda,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,2.0,0,1,0,0.0,0.0,20.0,0,0,
21533,872,5,207,20,17,14.0,0.0,52,\N,19,233.277,2020.0,14.0,1.0,Turkey Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,3.0,0,0,0,0.0,0.0,,0,0,
21534,872,808,207,21,18,15.0,0.0,52,\N,15,234.149,2020.0,14.0,1.0,Turkey Grand Prix,LEC,Monegasque,Charles Leclerc,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,3.0,0,0,0,0.0,0.0,23.0,0,0,
21535,872,819,206,25,20,16.0,0.0,52,\N,20,232.357,2020.0,14.0,1.0,Turkey Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,4.0,0,0,0,0.0,0.0,,0,0,
21536,872,10,206,24,19,17.0,0.0,52,\N,21,232.008,2020.0,14.0,1.0,Turkey Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,2.0,0,0,0,0.0,0.0,,0,0,
21537,872,37,164,22,23,18.0,0.0,52,\N,22,230.699,2020.0,14.0,1.0,Turkey Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,5.0,0,0,0,0.0,0.0,,0,0,
21538,872,39,164,23,21,19.0,0.0,52,\N,23,228.957,2020.0,14.0,1.0,Turkey Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,2.0,0,0,0,0.0,0.0,,0,0,
21539,872,17,9,2,11,20.0,0.0,51,\N,18,233.792,2020.0,14.0,1.0,Turkey Grand Prix,RIC,Australian,Daniel Ricciardo,Force India,Indian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,-9.0,0,0,0,0.0,0.0,31.0,0,0,2.0
21540,872,807,10,12,24,21.0,0.0,50,\N,6,235.439,2020.0,14.0,1.0,Turkey Grand Prix,VER,Dutch,Max Verstappen,BMW Sauber,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,3.0,0,0,0,0.0,0.0,23.0,0,0,6.0
21541,872,20,9,1,5,22.0,0.0,47,\N,9,235.081,2020.0,14.0,1.0,Turkey Grand Prix,BOT,Finnish,Valtteri Bottas,Force India,Indian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,-17.0,0,0,0,0.0,0.0,31.0,0,0,2.0
21542,872,18,1,3,2,,0.0,32,\N,13,234.518,2020.0,14.0,1.0,Turkey Grand Prix,,,,McLaren,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,,0,0,0,0.0,0.0,,0,0,5.0
21543,872,818,5,17,16,,0.0,8,\N,24,226.776,2020.0,14.0,1.0,Turkey Grand Prix,,,,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,,0,0,0,0.0,0.0,,0,0,8.0
21544,873,20,9,1,3,1.0,25.0,59,7226144,3,162.865,2020.0,15.0,3.0,Bahrain Grand Prix,BOT,Finnish,Valtteri Bottas,Force India,Indian,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,2.0,1,1,0,0.0,0.0,31.0,0,0,2.0
21545,873,18,1,3,4,2.0,18.0,59,7235103,4,162.155,2020.0,15.0,3.0,Bahrain Grand Prix,,,,McLaren,British,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,2.0,1,1,0,0.0,0.0,,0,0,5.0
21546,873,4,6,5,5,3.0,15.0,59,7241371,5,162.034,2020.0,15.0,3.0,Bahrain Grand Prix,ALO,Spanish,Fernando Alonso,Renault,French,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,2.0,1,1,0,0.0,0.0,39.0,0,0,4.0
21547,873,814,10,11,6,4.0,12.0,59,7245207,7,161.716,2020.0,15.0,3.0,Bahrain Grand Prix,,,,BMW Sauber,German,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,2.0,0,1,0,0.0,0.0,,0,0,6.0
21548,873,3,131,8,10,5.0,10.0,59,7260928,12,160.344,2020.0,15.0,3.0,Bahrain Grand Prix,ROS,German,Nico Rosberg,Mercedes,German,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,5.0,0,1,0,0.0,0.0,35.0,0,0,3.0
21549,873,8,208,9,12,6.0,8.0,59,7261903,11,160.502,2020.0,15.0,3.0,Bahrain Grand Prix,RAI,Finnish,Kimi Räikkönen,,,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,6.0,0,1,0,0.0,0.0,41.0,0,0,
21550,873,154,208,10,8,7.0,6.0,59,7262842,14,160.027,2020.0,15.0,3.0,Bahrain Grand Prix,,,,,,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,1.0,0,1,0,0.0,0.0,,0,0,
21551,873,13,6,6,13,8.0,4.0,59,7268973,13,160.204,2020.0,15.0,3.0,Bahrain Grand Prix,,,,Renault,French,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,5.0,0,1,0,0.0,0.0,,0,0,4.0
21552,873,817,5,16,15,9.0,2.0,59,7271964,15,159.825,2020.0,15.0,3.0,Bahrain Grand Prix,HUL,German,Nico Hülkenberg,Ferrari,Italian,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,6.0,0,1,0,0.0,0.0,33.0,0,0,8.0
21553,873,815,15,15,14,10.0,1.0,59,7276763,6,161.935,2020.0,15.0,3.0,Bahrain Grand Prix,STR,Canadian,Lance Stroll,,,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,4.0,0,1,0,0.0,0.0,22.0,0,0,
21554,873,17,9,2,7,11.0,0.0,59,7313319,10,160.585,2020.0,15.0,3.0,Bahrain Grand Prix,RIC,Australian,Daniel Ricciardo,Force India,Indian,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,-4.0,0,1,0,0.0,0.0,31.0,0,0,2.0
21555,873,10,206,24,20,12.0,0.0,59,7318062,21,157.360,2020.0,15.0,3.0,Bahrain Grand Prix,,,,,,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,8.0,0,1,0,0.0,0.0,,0,0,
21556,873,155,15,14,17,13.0,0.0,59,7323285,2,163.513,2020.0,15.0,3.0,Bahrain Grand Prix,,,,,,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,4.0,0,1,0,0.0,0.0,,0,0,
21557,873,807,10,12,11,14.0,0.0,59,7325557,1,164.480,2020.0,15.0,3.0,Bahrain Grand Prix,VER,Dutch,Max Verstappen,BMW Sauber,German,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,-3.0,0,1,0,0.0,0.0,23.0,0,0,6.0
21558,873,5,207,20,19,15.0,0.0,59,7334111,18,158.485,2020.0,15.0,3.0,Bahrain Grand Prix,,,,,,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,4.0,0,1,0,0.0,0.0,,0,0,
21559,873,819,206,25,21,16.0,0.0,59,7359069,22,156.781,2020.0,15.0,3.0,Bahrain Grand Prix,,,,,,Bahrain International Circuit,Bahrain,26.0325,50.5106,Finished,5.0,0,1,0,0.0,0.0,,0,0,
21560,873,37,164,22,24,17.0,0.0,58,\N,23,155.202,2020.0,15.0,3.0,Bahrain Grand Prix,,,,,,Bahrain International Circuit,Bahrain,26.0325,50.5106,+1 Lap,7.0,0,0,0,0.0,0.0,,0,0,
21561,873,811,3,19,22,18.0,0.0,57,\N,9,160.749,2020.0,15.0,3.0,Bahrain Grand Prix,RUS,British,George Russell,Williams,British,Bahrain International Circuit,Bahrain,26.0325,50.5106,Retired,4.0,0,0,0,0.0,0.0,22.0,0,0,7.0
21562,873,808,207,21,18,19.0,0.0,57,\N,17,158.613,2020.0,15.0,3.0,Bahrain Grand Prix,LEC,Monegasque,Charles Leclerc,,,Bahrain International Circuit,Bahrain,26.0325,50.5106,+2 Laps,-1.0,0,0,0,0.0,0.0,23.0,0,0,
21563,873,818,5,17,16,,0.0,38,\N,8,160.891,2020.0,15.0,3.0,Bahrain Grand Prix,,,,Ferrari,Italian,Bahrain International Circuit,Bahrain,26.0325,50.5106,Collision,,0,0,0,0.0,0.0,,0,0,8.0
21564,873,30,131,7,9,,0.0,38,\N,20,157.374,2020.0,15.0,3.0,Bahrain Grand Prix,VET,German,Sebastian Vettel,Mercedes,German,Bahrain International Circuit,Bahrain,26.0325,50.5106,Collision,,0,0,0,0.0,0.0,33.0,0,0,3.0
21565,873,813,3,18,2,,0.0,36,\N,16,158.641,2020.0,15.0,3.0,Bahrain Grand Prix,PIA,Australian,Oscar Piastri,Williams,British,Bahrain International Circuit,Bahrain,26.0325,50.5106,Hydraulics,,0,0,0,0.0,0.0,19.0,0,0,7.0
21566,873,39,164,23,23,,0.0,30,\N,24,154.107,2020.0,15.0,3.0,Bahrain Grand Prix,,,,,,Bahrain International Circuit,Bahrain,26.0325,50.5106,Accident,,0,0,0,0.0,0.0,,0,0,
21567,873,1,1,4,1,,0.0,22,\N,19,158.063,2020.0,15.0,3.0,Bahrain Grand Prix,HAM,British,Lewis Hamilton,McLaren,British,Bahrain International Circuit,Bahrain,26.0325,50.5106,Gearbox,,0,0,0,0.0,0.0,35.0,0,0,5.0
21568,874,20,9,1,1,1.0,25.0,53,5336242,1,218.276,2020.0,16.0,1.0,Sakhir Grand Prix,BOT,Finnish,Valtteri Bottas,Force India,Indian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,0.0,1,1,0,0.0,0.0,31.0,0,0,2.0
21569,874,13,6,6,10,2.0,18.0,53,5356881,5,215.753,2020.0,16.0,1.0,Sakhir Grand Prix,,,,Renault,French,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,8.0,1,1,0,0.0,0.0,,0,0,4.0
21570,874,155,15,14,3,3.0,15.0,53,5360780,3,216.233,2020.0,16.0,1.0,Sakhir Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,0.0,1,1,0,0.0,0.0,,0,0,
21571,874,18,1,3,8,4.0,12.0,53,5361340,2,216.396,2020.0,16.0,1.0,Sakhir Grand Prix,,,,McLaren,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,4.0,0,1,0,0.0,0.0,,0,0,5.0
21572,874,1,1,4,9,5.0,10.0,53,5382732,11,213.842,2020.0,16.0,1.0,Sakhir Grand Prix,HAM,British,Lewis Hamilton,McLaren,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,4.0,0,1,0,0.0,0.0,35.0,0,0,5.0
21573,874,8,208,9,7,6.0,8.0,53,5386666,13,213.566,2020.0,16.0,1.0,Sakhir Grand Prix,RAI,Finnish,Kimi Räikkönen,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,1.0,0,1,0,0.0,0.0,41.0,0,0,
21574,874,807,10,12,15,7.0,6.0,53,5387401,14,213.453,2020.0,16.0,1.0,Sakhir Grand Prix,VER,Dutch,Max Verstappen,BMW Sauber,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,8.0,0,1,0,0.0,0.0,23.0,0,0,6.0
21575,874,813,3,18,12,8.0,4.0,53,5388606,12,213.818,2020.0,16.0,1.0,Sakhir Grand Prix,PIA,Australian,Oscar Piastri,Williams,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,4.0,0,1,0,0.0,0.0,19.0,0,0,7.0
21576,874,17,9,2,2,9.0,2.0,53,5390917,7,215.233,2020.0,16.0,1.0,Sakhir Grand Prix,RIC,Australian,Daniel Ricciardo,Force India,Indian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,-7.0,0,1,0,0.0,0.0,31.0,0,0,2.0
21577,874,817,5,16,14,10.0,1.0,53,5403161,8,214.511,2020.0,16.0,1.0,Sakhir Grand Prix,HUL,German,Nico Hülkenberg,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,4.0,0,1,0,0.0,0.0,33.0,0,0,8.0
21578,874,30,131,7,23,11.0,0.0,53,5404011,6,215.646,2020.0,16.0,1.0,Sakhir Grand Prix,VET,German,Sebastian Vettel,Mercedes,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,12.0,0,1,0,0.0,0.0,33.0,0,0,3.0
21579,874,814,10,11,11,12.0,0.0,53,5419702,10,214.335,2020.0,16.0,1.0,Sakhir Grand Prix,,,,BMW Sauber,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,-1.0,0,1,0,0.0,0.0,,0,0,6.0
21580,874,818,5,17,19,13.0,0.0,53,5424887,9,214.339,2020.0,16.0,1.0,Sakhir Grand Prix,,,,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,6.0,0,1,0,0.0,0.0,,0,0,8.0
